-90.1536,-80.017,-68.0087,-52.2089,-29.7996,0,29.7996,52.2089,68.0087,80.017,90.1536,
-99.5878,-90.5382,-79.9758,-65.5685,-41.6155,0,41.6155,65.5685,79.9758,90.5382,99.5878,
-80.1057,-69.5165,-57.1464,-41.8221,-22.5599,0,22.5599,41.8221,57.1464,69.5165,80.1057,
-62.8452,-53.0892,-42.0622,-29.4441,-15.2402,0,15.2402,29.4441,42.0622,53.0892,62.8452,
